90000000;-77.066352844238281;
90036000;-77.458328247070313;
90072000;-76.946380615234375;
90108000;-76.884963989257813;
90144000;-78.247047424316406;
90180000;-78.072235107421875;
90216000;-77.298553466796875;
90252000;-74.415817260742187;
90288000;-74.963912963867188;
90324000;-74.941055297851563;
90360000;-77.475784301757813;
90396000;-67.456153869628906;
90432000;-47.839248657226563;
90468000;-45.313480377197266;
90504000;-45.14111328125;
90540000;-45.044338226318359;
90576000;-54.834079742431641;
90612000;-66.967262268066406;
90648000;-76.529243469238281;
90684000;-74.977005004882813;
90720000;-75.145668029785156;
90756000;-75.458465576171875;
90792000;-75.743499755859375;
90828000;-75.61566162109375;
90864000;-76.459037780761719;
90900000;-74.530166625976563;
90936000;-73.410865783691406;
90972000;-69.495170593261719;
91008000;-73.380836486816406;
91044000;-74.245559692382812;
91080000;-74.677627563476563;
91116000;-74.84375;
91152000;-75.986557006835938;
91188000;-74.608291625976563;
91224000;-74.324195861816406;
91260000;-75.757827758789063;
91296000;-73.677459716796875;
91332000;-74.999961853027344;
91368000;-76.038215637207031;
91404000;-76.358627319335937;
91440000;-76.719284057617188;
91476000;-76.517501831054687;
91512000;-75.587509155273438;
91548000;-76.123756408691406;
91584000;-75.679344177246094;
91620000;-77.427879333496094;
91656000;-76.343276977539062;
91692000;-76.389396667480469;
91728000;-76.958709716796875;
91764000;-77.458328247070313;
91800000;-77.095565795898438;
91836000;-77.129066467285156;
91872000;-77.315689086914063;
91908000;-77.192237854003906;
91944000;-76.431892395019531;
91980000;-76.053031921386719;
92016000;-77.701400756835938;
92052000;-76.474594116210937;
92088000;-74.037330627441406;
92124000;-75.195907592773438;
92160000;-74.963912963867188;
92196000;-72.324836730957031;
92232000;-77.221878051757812;
92268000;-76.459037780761719;
92304000;-76.691307067871094;
92340000;-76.123756408691406;
92376000;-75.195907592773438;
92412000;-74.785888671875;
92448000;-76.416412353515625;
92484000;-74.072669982910156;
92520000;-72.190727233886719;
92556000;-73.493301391601562;
92592000;-59.355228424072266;
92628000;-58.541679382324219;
92664000;-56.830059051513672;
92700000;-56.792842864990234;
92736000;-56.657062530517578;
92772000;-57.304119110107422;
92808000;-68.617568969726563;
92844000;-74.348533630371094;
92880000;-76.400970458984375;
92916000;-76.301216125488281;
92952000;-76.164962768554688;
92988000;-76.807792663574219;
93024000;-77.204933166503906;
93060000;-75.022979736328125;
93096000;-76.588188171386719;
93132000;-75.851493835449219;
93168000;-76.603973388671875;
93204000;-77.541534423828125;
93240000;-75.232933044433594;
93276000;-72.368392944335938;
93312000;-75.587509155273438;
93348000;-74.586349487304688;
93384000;-76.400970458984375;
93420000;-75.122322082519531;
93456000;-76.443519592285156;
93492000;-76.486274719238281;
93528000;-74.977005004882813;
93564000;-74.505317687988281;
93600000;-75.626243591308594;
93636000;-75.085769653320312;
93672000;-75.307456970214844;
93708000;-76.529243469238281;
93744000;-75.931549072265625;
93780000;-74.437339782714844;
93816000;-74.773078918457031;
93852000;-75.534957885742187;
93888000;-74.856658935546875;
93924000;-74.892265319824219;
93960000;-74.963912963867188;
93996000;-74.963912963867188;
94032000;-70.952522277832031;
94068000;-70.380363464355469;
94104000;-71.037429809570313;
94140000;-71.477043151855469;
94176000;-71.798118591308594;
94212000;-74.892265319824219;
94248000;-73.342765808105469;
94284000;-75.059272766113281;
94320000;-75.321083068847656;
94356000;-75.145668029785156;
94392000;-74.517730712890625;
94428000;-74.856658935546875;
94464000;-74.677627563476563;
94500000;-74.415817260742187;
94536000;-74.245559692382812;
94572000;-73.996269226074219;
94608000;-75.372344970703125;
94644000;-75.524490356445313;
94680000;-74.505317687988281;
94716000;-74.539505004882813;
94752000;-74.016777038574219;
94788000;-74.281761169433594;
94824000;-73.731208801269531;
94860000;-72.641883850097656;
94896000;-72.378097534179687;
94932000;-74.905250549316406;
94968000;-74.785888671875;
95004000;-74.750717163085937;
95040000;-73.213485717773437;
95076000;-72.724884033203125;
95112000;-73.996269226074219;
95148000;-73.391746520996094;
95184000;-74.060874938964844;
95220000;-74.269676208496094;
95256000;-74.449653625488281;
95292000;-74.137847900390625;
95328000;-73.380836486816406;
95364000;-73.372665405273437;
95400000;-72.539863586425781;
95436000;-73.202796936035156;
95472000;-72.567115783691406;
95508000;-73.242942810058594;
95544000;-72.567115783691406;
95580000;-73.046669006347656;
95616000;-72.351425170898438;
95652000;-73.028327941894531;
95688000;-72.770492553710938;
95724000;-63.325149536132812;
95760000;-64.35205078125;
95796000;-63.097793579101563;
95832000;-60.270977020263672;
95868000;-56.813453674316406;
95904000;-55.936302185058594;
95940000;-58.253253936767578;
95976000;-59.931285858154297;
96012000;-67.456153869628906;
96048000;-71.665130615234375;
96084000;-71.42901611328125;
96120000;-73.42181396484375;
96156000;-74.608291625976563;
96192000;-69.762344360351562;
96228000;-72.288711547851562;
96264000;-71.7144775390625;
96300000;-71.730239868164062;
96336000;-71.437728881835938;
96372000;-72.421920776367188;
96408000;-72.999595642089844;
96444000;-73.261734008789063;
96480000;-73.554252624511719;
96516000;-72.395111083984375;
96552000;-72.724884033203125;
96588000;-71.933174133300781;
96624000;-72.164627075195313;
96660000;-71.616058349609375;
96696000;-73.66900634765625;
96732000;-73.291358947753906;
96768000;-71.097984313964844;
96804000;-71.121070861816406;
96840000;-72.71478271484375;
96876000;-72.770492553710938;
96912000;-71.698745727539063;
96948000;-73.192123413085937;
96984000;-72.279106140136719;
97020000;-73.250991821289062;
97056000;-73.719863891601563;
97092000;-73.534812927246094;
97128000;-72.351425170898438;
97164000;-71.161079406738281;
97200000;-69.1988525390625;
97236000;-60.575691223144531;
97272000;-60.3648681640625;
97308000;-54.172706604003906;
97344000;-53.445941925048828;
97380000;-53.344390869140625;
97416000;-47.483753204345703;
97452000;-44.964027404785156;
97488000;-43.415012359619141;
97524000;-43.414409637451172;
97560000;-44.508922576904297;
97596000;-48.528568267822266;
97632000;-57.075527191162109;
97668000;-58.445446014404297;
97704000;-64.246673583984375;
97740000;-67.098487854003906;
97776000;-72.62188720703125;
97812000;-72.035285949707031;
97848000;-73.402664184570313;
97884000;-74.471260070800781;
97920000;-74.950843811035156;
97956000;-75.548942565917969;
97992000;-72.704689025878906;
98028000;-72.704689025878906;
98064000;-73.410865783691406;
98100000;-72.485603332519531;
98136000;-72.522560119628906;
98172000;-72.808685302734375;
98208000;-74.415817260742187;
98244000;-69.355171203613281;
98280000;-69.509124755859375;
98316000;-72.641883850097656;
98352000;-73.504356384277344;
98388000;-74.905250549316406;
98424000;-74.415817260742187;
98460000;-74.037330627441406;
98496000;-74.483627319335938;
98532000;-75.256576538085938;
98568000;-75.693565368652344;
98604000;-74.963912963867188;
98640000;-73.635261535644531;
98676000;-74.245559692382812;
98712000;-73.719863891601563;
98748000;-73.677459716796875;
98784000;-73.065048217773438;
98820000;-72.252738952636719;
98856000;-75.510551452636719;
98892000;-74.879302978515625;
98928000;-74.633445739746094;
98964000;-73.932151794433594;
99000000;-68.966239929199219;
99036000;-56.503047943115234;
99072000;-56.498752593994141;
99108000;-57.391471862792969;
99144000;-57.235034942626953;
99180000;-58.112087249755859;
99216000;-58.826225280761719;
99252000;-73.615638732910156;
99288000;-74.715682983398438;
99324000;-74.315086364746094;
99360000;-76.079017639160156;
99396000;-73.940864562988281;
99432000;-72.604423522949219;
99468000;-74.821205139160156;
99504000;-75.957176208496094;
99540000;-74.856658935546875;
99576000;-75.782943725585938;
99612000;-75.524490356445313;
99648000;-73.42181396484375;
99684000;-73.331916809082031;
99720000;-72.911354064941406;
99756000;-74.324195861816406;
99792000;-74.093353271484375;
99828000;-74.539505004882813;
99864000;-74.84375;
99900000;-72.989166259765625;
99936000;-74.105194091796875;
99972000;-75.049362182617188;
100008000;-76.134971618652344;
100044000;-76.416412353515625;
100080000;-76.149955749511719;
100116000;-76.486274719238281;
100152000;-74.986839294433594;
100188000;-75.524490356445313;
100224000;-75.4862060546875;
100260000;-70.684684753417969;
100296000;-69.749778747558594;
100332000;-72.549758911132813;
100368000;-76.232826232910156;
100404000;-77.141670227050781;
100440000;-74.005050659179687;
100476000;-73.952499389648437;
100512000;-74.437339782714844;
100548000;-73.688751220703125;
100584000;-75.159034729003906;
100620000;-74.437339782714844;
100656000;-75.159034729003906;
100692000;-76.038215637207031;
100728000;-75.654525756835938;
100764000;-73.584892272949219;
100800000;-74.725227355957031;
100836000;-76.191291809082031;
100872000;-72.687057495117187;
100908000;-74.892265319824219;
100944000;-72.742591857910156;
100980000;-76.840202331542969;
101016000;-75.757827758789063;
101052000;-75.837013244628906;
101088000;-75.837013244628906;
101124000;-74.336357116699219;
101160000;-75.718498229980469;
101196000;-76.852386474609375;
101232000;-75.916938781738281;
101268000;-76.134971618652344;
101304000;-76.358627319335937;
101340000;-75.822563171386719;
101376000;-72.298332214355469;
101412000;-75.931549072265625;
101448000;-76.615829467773437;
101484000;-75.916938781738281;
101520000;-76.603973388671875;
101556000;-75.797332763671875;
101592000;-76.206367492675781;
101628000;-76.517501831054687;
101664000;-76.691307067871094;
101700000;-73.635261535644531;
101736000;-75.246437072753906;
101772000;-71.333755493164063;
101808000;-70.127479553222656;
101844000;-67.693603515625;
101880000;-66.324775695800781;
101916000;-66.1097412109375;
101952000;-66.460090637207031;
101988000;-66.772789001464844;
102024000;-74.977005004882813;
102060000;-76.331787109375;
102096000;-75.420463562011719;
102132000;-75.307456970214844;
102168000;-76.603973388671875;
102204000;-77.268653869628906;
102240000;-76.274551391601563;
102276000;-77.1123046875;
102312000;-76.751365661621094;
102348000;-76.459037780761719;
102384000;-76.416412353515625;
102420000;-76.343276977539062;
102456000;-75.693565368652344;
102492000;-75.718498229980469;
102528000;-76.400970458984375;
102564000;-75.195907592773438;
102600000;-66.096771240234375;
102636000;-50.865383148193359;
102672000;-49.959705352783203;
102708000;-49.858100891113281;
102744000;-47.857845306396484;
102780000;-47.791145324707031;
102816000;-48.433219909667969;
102852000;-66.708076477050781;
102888000;-76.647529602050781;
102924000;-76.134971618652344;
102960000;-76.823982238769531;
102996000;-75.916938781738281;
103032000;-77.00408935546875;
103068000;-76.316490173339844;
103104000;-76.691307067871094;
103140000;-75.358642578125;
103176000;-75.704238891601563;
103212000;-74.425033569335937;
103248000;-76.149955749511719;
103284000;-76.191291809082031;
103320000;-75.17242431640625;
103356000;-75.195907592773438;
103392000;-71.9078369140625;
103428000;-52.451007843017578;
103464000;-51.365253448486328;
103500000;-50.373809814453125;
103536000;-49.605998992919922;
103572000;-49.540596008300781;
103608000;-51.681472778320313;
103644000;-65.276634216308594;
103680000;-75.971855163574219;
103716000;-77.285728454589844;
103752000;-76.751365661621094;
103788000;-77.129066467285156;
103824000;-74.437339782714844;
103860000;-73.046669006347656;
103896000;-73.543144226074219;
103932000;-73.086097717285156;
103968000;-72.421920776367188;
104004000;-74.028511047363281;
104040000;-75.372344970703125;
104076000;-77.066352844238281;
104112000;-77.393203735351563;
104148000;-76.779533386230469;
104184000;-77.1123046875;
104220000;-76.164962768554688;
104256000;-75.757827758789063;
104292000;-76.913566589355469;
104328000;-78.232742309570313;
104364000;-76.958709716796875;
104400000;-77.670082092285156;
104436000;-78.232742309570313;
104472000;-77.00408935546875;
104508000;-76.958709716796875;
104544000;-77.638877868652344;
104580000;-76.615829467773437;
104616000;-76.946380615234375;
104652000;-76.012344360351562;
104688000;-77.380233764648438;
104724000;-77.204933166503906;
104760000;-77.621101379394531;
104796000;-77.652236938476563;
104832000;-77.251617431640625;
104868000;-76.400970458984375;
104904000;-77.719345092773438;
104940000;-76.588188171386719;
104976000;-76.913566589355469;
105012000;-76.929954528808594;
105048000;-77.049705505371094;
105084000;-77.768890380859375;
105120000;-78.1097412109375;
105156000;-77.493263244628906;
105192000;-77.298553466796875;
105228000;-77.475784301757813;
105264000;-74.114089965820313;
105300000;-74.146774291992188;
105336000;-72.8470458984375;
105372000;-72.641883850097656;
105408000;-77.158493041992188;
105444000;-76.795669555664063;
105480000;-77.670082092285156;
105516000;-76.763420104980469;
105552000;-76.735305786132813;
105588000;-75.270118713378906;
105624000;-66.862403869628906;
105660000;-61.675125122070313;
105696000;-62.179557800292969;
105732000;-62.154827117919922;
105768000;-62.045501708984375;
105804000;-62.584377288818359;
105840000;-72.865005493164063;
105876000;-77.493263244628906;
105912000;-76.358627319335937;
105948000;-77.855140686035156;
105984000;-78.039558410644531;
106020000;-77.919242858886719;
106056000;-76.416412353515625;
106092000;-76.459037780761719;
106128000;-77.345748901367188;
106164000;-77.818717956542969;
106200000;-76.631668090820313;
106236000;-72.138603210449219;
106272000;-68.421356201171875;
106308000;-66.949050903320313;
106344000;-66.620033264160156;
106380000;-68.484718322753906;
106416000;-72.724884033203125;
106452000;-77.251617431640625;
106488000;-77.458328247070313;
106524000;-77.175346374511719;
106560000;-76.038215637207031;
106596000;-76.795669555664063;
106632000;-77.345748901367188;
106668000;-77.00408935546875;
106704000;-76.232826232910156;
106740000;-76.149955749511719;
106776000;-77.285728454589844;
106812000;-77.268653869628906;
106848000;-77.750839233398438;
106884000;-76.913566589355469;
106920000;-76.358627319335937;
106956000;-73.952499389648437;
106992000;-58.395298004150391;
107028000;-42.900096893310547;
107064000;-37.783672332763672;
107100000;-35.546669006347656;
107136000;-36.007221221923828;
107172000;-36.877254486083984;
107208000;-37.915382385253906;
107244000;-49.356029510498047;
107280000;-71.798118591308594;
107316000;-75.811737060546875;
107352000;-75.524490356445313;
107388000;-75.654525756835938;
107424000;-77.204933166503906;
107460000;-77.175346374511719;
107496000;-77.4105224609375;
107532000;-76.316490173339844;
107568000;-76.316490173339844;
107604000;-77.00408935546875;
107640000;-73.856971740722656;
107676000;-70.734779357910156;
107712000;-71.175865173339844;
107748000;-71.192802429199219;
107784000;-71.372604370117188;
107820000;-76.443519592285156;
107856000;-75.293861389160156;
107892000;-77.5723876953125;
107928000;-78.142684936523438;
107964000;-76.751365661621094;
108000000;-75.851493835449219;
